Award ID,Description,Contract Award Type,naics,naics_description,Recipient Name,Awarding Agency,awarding_agency_id,Start Date,End Date,Award Amount,base_and_all_options,generated_internal_id,generated_unique_award_id,internal_id,number_of_offers_received,Last Modified Date,base_and_all_options,Period of Performance Current End Date,Prime Recipient Name,Sub-Awardee Name,Sub-Award Amount,Funding Agency,Contract Duration,Contract Duration (Years),Days Until Contract Ends,Contract Status,Months Until Contract Ends,SortMonthBins,NAICSCodeDesc,AwardAmount_Binned,SortAmountBins,PastAwards_URL
EPG16H01289,IGF::OT::IGF INTEGRATED COMPLIANCE INFORMATION SYSTEM - IT SYSTEM - SUPPORT SERVICES,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,Environmental Protection Agency,700.0,2016-03-31,2023-11-30,43510235.88,,CONT_AWD_EPG16H01289_6800_GS00Q09BGD0019_4735,,14284234,,2023-09-29,,,,,,Environmental Protection Agency,2800.0,8,47,Active,0-3 months,1.0,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EPG16H01289_6800_GS00Q09BGD0019_4735
EPG16H01281,IGF::OT::IGF ORD DATA AND DOCUMENT SERVICES,DELIVERY ORDER,,,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",Environmental Protection Agency,700.0,2016-03-18,2023-05-17,8611359.27,,CONT_AWD_EPG16H01281_6800_HHSN316201200050W_7529,,14284227,,2023-09-29,,,,,,Environmental Protection Agency,2616.0,7,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,6-12 million,3,https://www.usaspending.gov/award/CONT_AWD_EPG16H01281_6800_HHSN316201200050W_7529
EPG16H01256,"IGF::OT::IGF:   OFFICE OF RESEARCH AND DEVELOPMENT (ORD), ""SCIENTIFIC MODELS, APPLICATIONS, VISUALIZATION, COMPUTATIONAL SCIENCE, AND STATISTICAL SUPPORT (SMAVCS3)",DELIVERY ORDER,,,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",Environmental Protection Agency,700.0,2016-02-01,2024-01-31,48702395.07,,CONT_AWD_EPG16H01256_6800_HHSN316201200013W_7529,,14284205,,2023-09-19,,,,,,Environmental Protection Agency,2921.0,8,109,Active,3-6 months,2.0,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EPG16H01256_6800_HHSN316201200013W_7529
EPG16H01253,"OFFICE OF ENVIRONMENTAL INFORMATION (OEI), OFFICE OF INFORMATION COLLECTION (OIC), AND THE INFORMATION RESOURCE MANAGEMENT PROCUREMENT SERVICE CENTER (IRMPSC) HAVE A REQUIREMENT TO SUPPORT THE ELECTRONIC DISCOVERY, OR EDISCOVERY, WHICH ENTAILS PROVIDING IMMEDIATE AND TIME-SENSITIVE DISCOVERY, LITIGATION, AND DATA/INFORMATION MANAGEMENT SUPPORT.",DELIVERY ORDER,,,DELOITTE CONSULTING LLP,Environmental Protection Agency,700.0,2016-01-27,2019-07-26,10166719.37,,CONT_AWD_EPG16H01253_6800_GS35F0617Y_4732,,14284203,,2020-08-18,,,,,,Environmental Protection Agency,1276.0,3,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,6-12 million,3,https://www.usaspending.gov/award/CONT_AWD_EPG16H01253_6800_GS35F0617Y_4732
EPG16H01236,"HHSN316201200013W/EP-G16H-01236 IS NOW THE NEW ORDER WHICH HAS AN EFFECTIVE DATE OF SEPTEMBER 1, 2015. ALL OTHER TERMS AND CONDITIONS REMAIN UNCHANGED.   THE PREVIOUS ORDER HHSN316201200013W/EP-G15H-01208 WAS CREATED AND FUNDED IN FINANCE AS A SPITS PAYMENT SYSTEM DOCUMENT. THE COR WAS UNABLE TO APPROVE THE INVOICES AGAINST THIS DOCUMENT AS IT WAS NOT FOUND IN EASY LITE. THIS DOCUMENT SHOULD HAVE REMAINED AS A CPS DOCUMENT THUS THE CANCELLATION OF THIS TASK ORDER.",DELIVERY ORDER,,,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",Environmental Protection Agency,700.0,2015-09-01,2022-10-31,3450244.58,,CONT_AWD_EPG16H01236_6800_HHSN316201200013W_7529,,14284191,,2023-03-01,,,,,,Environmental Protection Agency,2617.0,7,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,1-6 million,2,https://www.usaspending.gov/award/CONT_AWD_EPG16H01236_6800_HHSN316201200013W_7529
EPG16H01011,"EPA/OHS INTELLIGENCE ENTERPRISE, ENVIRONMENTAL PLANNING&DOC SERVICES  THIS STATEMENT OF WORK (SOW) COVERS THE NEED FOR SUPPORT SERVICES TO HELP DEVELOP, IMPLEMENT AND MANAGE EPA'S HOMELAND SECURITY PROGRAM IN A PROFESSIONAL, EFFICIENT AND EFFECTIVE MANNER. THE EFFORT REQUIRED UNDER THIS SOW ENCOMPASSES A WIDE ARRAY OF ENVIRONMENTAL HOMELAND SECURITY PROGRAMS AND TECHNICAL SUPPORT SERVICES. SPECIFIC TECHNICAL DIRECTION WILL BE ISSUED BY EPA TO CLARIFY DETAILS OF THIS SOW.  IGF::OT::IGF",DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,Environmental Protection Agency,700.0,2016-03-11,2019-09-10,280614.66,,CONT_AWD_EPG16H01011_6800_GS00F008DA_4732,,14284161,,2021-04-02,,,,,,Environmental Protection Agency,1278.0,3,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,0-1 million,1,https://www.usaspending.gov/award/CONT_AWD_EPG16H01011_6800_GS00F008DA_4732
EPG16C00690,"IGF::OT::IGF ONSITE ADMINISTRATIVE AND TECHNICAL SUPPORT FOR THE DECONTAMINATION AND CONSEQUENCE MANAGEMENT PROGRAMS AT THE US ENVIRONMENTAL PROTECTION AGENCY (EPA) OFFICE OF RESEARCH AND DEVELOPMENT (ORD), NATIONAL HOMELAND SECURITY RESEARCH CENTER (NHSRC), RESEARCH TRIANGLE PARK, NORTH CAROLINA (EPA/RTP, NC).",DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,Environmental Protection Agency,700.0,2016-08-16,2019-08-15,643034.44,,CONT_AWD_EPG16C00690_6800_GS23F0025K_4730,,14284011,,2020-06-12,,,,,,Environmental Protection Agency,1094.0,3,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,0-1 million,1,https://www.usaspending.gov/award/CONT_AWD_EPG16C00690_6800_GS23F0025K_4730
EPG16C00683,"IGF::OT::IGF ON-SITE TECHNICAL ASSISTANCE TO THE FEDERAL ORD SHEM PROGRAM OFFICE, STATIONED IN CINCINNATI, OHIO.  THE EPA MAINTAINS RESEARCH OPERATIONS FOR THE OFFICE OF RESEARCH AND DEVELOPMENT (ORD) IN CINCINNATI, OHIO, ADA, OKLAHOMA, AND EDISON NEW JERSEY WHERE A WIDE RANGE OF LABORATORY, FIELD, AND INDUSTRIAL RELATED RESEARCH ACTIVITIES OCCUR. SAFETY, HEALTH, AND ENVIRONMENTAL MANAGEMENT (SHEM) DUTIES ARE ESSENTIAL IN OPERATING AND MAINTAINING THESE FACILITIES WHILE PROVIDING A SAFE AND HEALTHY WORK ENVIRONMENT FOR ORD RESEARCHERS AND OTHER EMPLOYEES. THE PURPOSE OF THIS CONTRACT IS TO PROVIDE ON-SITE TECHNICAL ASSISTANCE TO THE FEDERAL ORD SHEM PROGRAM OFFICE, STATIONED IN CINCINNATI OHIO IN SUPPORT OF THESE LOCATIONS, IN THE IMPLEMENTATION OF NATIONAL, STATE, AND LOCAL SHEM RELATED REGULATIONS AND GUIDELINES INCLUDING OCCUPATIONAL SAFETY AND HEALTH ADMINISTRATION, ENVIRONMENTAL PROTECTION AGENCY, DEPARTMENT OF TRANSPORTATION, AND DEPARTMENT OF HEALTH AND HUMAN SERVICES, NATIONAL FIRE PROTECTION ASSOCIATION REQUIREMENTS IN THE WORKPLACE.",DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,Environmental Protection Agency,700.0,2016-07-01,2019-07-31,1802634.2,,CONT_AWD_EPG16C00683_6800_GS23F0025K_4730,,14284004,,2019-12-03,,,,,,Environmental Protection Agency,1125.0,3,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,1-6 million,2,https://www.usaspending.gov/award/CONT_AWD_EPG16C00683_6800_GS23F0025K_4730
EPG15H01177,IGF::CT::IGF ELECTRONIC RULEMAKING AND FOIA ONLINE SUPPORT FOR OFFICE OF INFORMATION COLLECTION,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,Environmental Protection Agency,700.0,2015-09-14,2021-12-13,40256069.08,,CONT_AWD_EPG15H01177_6800_GS00Q09BGD0019_4735,,14283500,,2022-04-11,,,,,,Environmental Protection Agency,2282.0,6,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EPG15H01177_6800_GS00Q09BGD0019_4735
EPG14H00929,"IGF::CL,CT::IGF EPA ENTERPRISE-WIDE COMMUNICATIONS TECHNOLOGY SOLUTIONS (ECTS)",DELIVERY ORDER,,,"ECS FEDERAL, LLC",Environmental Protection Agency,700.0,2014-06-01,2014-06-11,117036.84,,CONT_AWD_EPG14H00929_6800_HHSN316201200021W_7529,,14282555,,2020-08-03,,,,,,Environmental Protection Agency,10.0,0,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,0-1 million,1,https://www.usaspending.gov/award/CONT_AWD_EPG14H00929_6800_HHSN316201200021W_7529
EPG14H00881,"""IGF::OT::IGF"" ERULEMAKING APPLICATION AND INFRASTRUCTURE SUPPORT",DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,Environmental Protection Agency,700.0,2014-04-01,2015-09-30,10707564.64,,CONT_AWD_EPG14H00881_6800_GS00Q09BGD0019_4735,,14282516,,2019-11-05,,,,,,Environmental Protection Agency,547.0,1,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,6-12 million,3,https://www.usaspending.gov/award/CONT_AWD_EPG14H00881_6800_GS00Q09BGD0019_4735
EPG12H00442,MANAGED DESKTOP SERVICES AND SUPPORT (MDSS),DELIVERY ORDER,,,"ECS FEDERAL, LLC",Environmental Protection Agency,700.0,2012-07-30,2017-06-30,70913190.68,,CONT_AWD_EPG12H00442_6800_GS35F0601K_4730,,14280749,,2022-09-30,,,,,,Environmental Protection Agency,1796.0,5,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EPG12H00442_6800_GS35F0601K_4730
EPG12D00355,IBM OPERATING SYSTEM SOFTWARE THAT OPERATES THE ENTERPRISE SERVER LOCATED AN NCC SEE ATTACHED ITEM LIST,DELIVERY ORDER,,,INTERNATIONAL BUSINESS MACHINES CORPORATION,Environmental Protection Agency,700.0,2012-09-28,2013-09-30,291770.0,,CONT_AWD_EPG12D00355_6800_GS35F4984H_4730,,14280539,,2022-01-14,,,,,,Environmental Protection Agency,367.0,1,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,0-1 million,1,https://www.usaspending.gov/award/CONT_AWD_EPG12D00355_6800_GS35F4984H_4730
EPG11D00173,RTP LOCAL TELECOMMUNICATIONS OPERATIONS,DELIVERY ORDER,,,"ECS FEDERAL, LLC",Environmental Protection Agency,700.0,2011-09-26,2017-09-30,5490522.27,,CONT_AWD_EPG11D00173_6800_GS35F0601K_4730,,14279243,,2022-06-02,,,,,,Environmental Protection Agency,2196.0,6,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,1-6 million,2,https://www.usaspending.gov/award/CONT_AWD_EPG11D00173_6800_GS35F0601K_4730
EPC17024,IGF::CL::IGF SCIENTIFIC AND TECHNICAL SUPPORT FOR THE ENGINEERING AND ANALYSIS DIVISION,DEFINITIVE CONTRACT,,,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",Environmental Protection Agency,700.0,2017-08-11,2023-01-31,14582067.09,,CONT_AWD_EPC17024_6800_-NONE-_-NONE-,,14275270,,2023-09-26,,,,,,Environmental Protection Agency,1999.0,5,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EPC17024_6800_-NONE-_-NONE-
EPC15012,WATER SECURITY DIVISION- MISSION SUPPORT CLOSELY ASSOCIATED - IGF::CL::IGF,DEFINITIVE CONTRACT,,,CSRA LLC,Environmental Protection Agency,700.0,2015-08-01,2020-07-31,41352923.7,,CONT_AWD_EPC15012_6800_-NONE-_-NONE-,,14275202,,2022-05-20,,,,,,Environmental Protection Agency,1826.0,5,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EPC15012_6800_-NONE-_-NONE-
EPC12008,SCIENTIFIC AND TECHNICAL SUPPORT FOR THE ENGINEERING AND ANALYSIS DIVISION,DEFINITIVE CONTRACT,,,CSRA LLC,Environmental Protection Agency,700.0,2012-02-10,2017-08-14,10499142.99,,CONT_AWD_EPC12008_6800_-NONE-_-NONE-,,14275071,,2021-12-06,,,,,,Environmental Protection Agency,2012.0,6,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,6-12 million,3,https://www.usaspending.gov/award/CONT_AWD_EPC12008_6800_-NONE-_-NONE-
EP1651,IT SUPPORT FOR IRMD,DELIVERY ORDER,,,"ECS FEDERAL, LLC",Environmental Protection Agency,700.0,2010-01-01,2017-09-30,25118037.93,,CONT_AWD_EP1651_6800_GS35F0601K_4730,,14260904,,2020-03-27,,,,,,Environmental Protection Agency,2829.0,8,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EP1651_6800_GS35F0601K_4730
EP1521,"SES3 SCIENTIFIC APPLICATION, AND COMPUTATIONAL SCIENCE AND STATISTICAL SUPPORT (SAVCS3) TO 1521",DELIVERY ORDER,,,CSRA LLC,Environmental Protection Agency,700.0,2009-05-08,2016-02-06,20627092.57,,CONT_AWD_EP1521_6800_GS35F4381G_4730,,14259185,,2021-03-08,,,,,,Environmental Protection Agency,2465.0,7,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EP1521_6800_GS35F4381G_4730
EP09H000685,SERVICE CONTRACT,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,Environmental Protection Agency,700.0,2009-02-25,2014-09-30,8849457.7,,CONT_AWD_EP09H000685_6800_GS10F0090J_4730,,14241209,,2023-03-17,,,,,,Environmental Protection Agency,2043.0,6,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,6-12 million,3,https://www.usaspending.gov/award/CONT_AWD_EP09H000685_6800_GS10F0090J_4730
EP0020,INFORMATION ENGINEERING SUPPORT FOR THE INTEGRATED COMPLIANCE INFORMATION SUPPORT FOR THE OFFICE OF ENFORCEMENT AND COMPLIANCE ASSURANCE,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,Environmental Protection Agency,700.0,2008-12-15,2014-10-27,49455825.65,,CONT_AWD_EP0020_6800_GS00T99ALD0202_4735,,14200202,,2022-09-28,,,,,,Environmental Protection Agency,2142.0,6,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EP0020_6800_GS00T99ALD0202_4735
EP0015,"THIS PROCUREMENT WILL PROVIDE SYSTEMS INTEGRATION AND DESIGN SERVICES IN SUPPORT OF THE FEDERAL DOCKET MANAGEMENT SYSTEM (FDMS).  FDMS IS A WEB BASED FEDERAL-WIDE CONTENT MANAGEMENT SYSTEM WHICH SUPPORTS OVER 153 PARTICIPATING AGENCIES IN THE DELIVERY AND MANAGEMENT OF THEIR REGULATORY PROCESS TO THE PUBLIC. THE PURPOSE OF THIS TASK ORDER IS TO OBTAIN FDMS IT INFRASTRUCTURE AND APPLICATION OPERATIONS, MAINTENANCE, ENHANCEMENT AND SUPPORT SERVICES.  THESE SERVICES ALSO WILL INCLUDE PROJECT MANAGEMENT SUPPORT, FURTHER DEVELOPMENT AND IMPLEMENTATION OF SMALL GOVERNMENTAL UNITS, HELP DESK SUPPORT, OUTREACH AND COMMUNICATION, AGENCY SCANNING SUPPORT, DOCKET PROCESSING ASSISTANCE, AND FDMS TRAINING.",DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,Environmental Protection Agency,700.0,2008-07-02,2014-03-31,41249811.4,,CONT_AWD_EP0015_6800_GS00T99ALD0202_4735,,14199650,,2019-10-23,,,,,,Environmental Protection Agency,2098.0,6,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EP0015_6800_GS00T99ALD0202_4735
EHR5,"IGF::CT::IGF THE CONTRACTOR SHALL SUPPLY A FULL RANGE OF PROFESSIONAL SUPPORT SERVICES ACROSS ALL OF NSWCCD CODE 938 (ELECTRICAL POWER) HIGHLY INTERRELATED PRODUCT LINES IN THE AREAS OF PROGRAM MANAGEMENT, SHUBOARD AND SUBMARINE INSTALALTIONS, ENGINEERING AND TECHNICAL SERVICES, ASSESMENTS, LOGISITICS AND QUALITY ASSURANCE.",DELIVERY ORDER,,,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",Department of Defense,1173.0,2016-02-10,2021-02-11,29849197.68,,CONT_AWD_EHR5_9700_N0017804D4012_9700,,14146919,,2023-01-27,,,,,,Department of Defense,1828.0,5,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EHR5_9700_N0017804D4012_9700
EHR4,"IGF::CT::IGF ENGINEERING SERVICES FOR MACHINERY CONTROL SYSTEMS, MACHINERY AUTOMAION, AND MACHINERY INFORMATIONS SYSTEMS. PROVIDE COMPUTER PROGRAMMING, SOFTWARE/SYSTEMS ENGINEERING, PROGRAM MANAGEMENT, QUALITY ASSURANCE AND TECHNICALADMININSTRATIVE SKILLS RELATING TO SOFTWARE-BASED SYSTEMS, STANDARD SOFTWARE-BASED-SYSTEMS PROCESSES, MACHINERY CONTROL SYSTEMS, MACHINERY INFORMATION SYSTEMS, AND MACHINERY AUTOMATION RESEARD AND DEVELOPMENT.",DELIVERY ORDER,,,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",Department of Defense,1173.0,2014-09-04,2017-09-03,19894355.51,,CONT_AWD_EHR4_9700_N0017804D4012_9700,,14146914,,2023-01-27,,,,,,Department of Defense,1095.0,3,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EHR4_9700_N0017804D4012_9700
EHR3,"ENGINEERING AND TECHNICAL SUPPORT IN THE AREAS OF SUBMARINE ANTENNA COMMUNICATIONS AND SURVEILLANCE SYSTEMS, SUBMARINE HULL, MECHANICAL AND ELECTRICAL (HM&E) SAIL SYSTEMS.",DELIVERY ORDER,,,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",Department of Defense,1173.0,2012-09-20,2015-11-18,12492030.36,,CONT_AWD_EHR3_9700_N0017804D4012_9700,,14146909,,2020-08-28,,,,,,Department of Defense,1154.0,3,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EHR3_9700_N0017804D4012_9700
EHR1,ENGINEERING AND TECHNICAL SUPPORT FOR SHIPS MODERNIZATION AND TECHNINCAL ADVANCE,DELIVERY ORDER,,,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",Department of Defense,1173.0,2009-09-25,2013-09-29,9355081.01,,CONT_AWD_EHR1_9700_N0017804D4012_9700,,14146898,,2022-10-31,,,,,,Department of Defense,1465.0,4,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,6-12 million,3,https://www.usaspending.gov/award/CONT_AWD_EHR1_9700_N0017804D4012_9700
EHQ9,"ENGINEERING SERVICES FOR MACHINERY CONTROL, INFORMATION, AND AUTOMATION SYSTEMS",DELIVERY ORDER,,,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",Department of Defense,1173.0,2009-09-23,2014-08-02,18548914.75,,CONT_AWD_EHQ9_9700_N0017804D4012_9700,,14146885,,2023-01-27,,,,,,Department of Defense,1774.0,5,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EHQ9_9700_N0017804D4012_9700
EHQ6,ENGINEERING SVCS FOR ONBOARD INSTALLATION/TESTING OF EQUIPMENT ON US NAVY SHIPS,DELIVERY ORDER,,,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",Department of Defense,1173.0,2009-02-06,2014-03-31,32329556.16,,CONT_AWD_EHQ6_9700_N0017804D4012_9700,,14146860,,2023-01-27,,,,,,Department of Defense,1879.0,5,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EHQ6_9700_N0017804D4012_9700
EHQ2,ENGINEERING AND TECHNICAL SUPPORT FOR SHIPS MODERNIZATION AND TECHNINCAL ADVANCE,DELIVERY ORDER,,,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",Department of Defense,1173.0,2008-03-20,2009-03-31,5437762.25,,CONT_AWD_EHQ2_9700_N0017804D4012_9700,,14146816,,2023-08-08,,,,,,Department of Defense,376.0,1,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,1-6 million,2,https://www.usaspending.gov/award/CONT_AWD_EHQ2_9700_N0017804D4012_9700
EHP1,PROGRAM MANAGEMENT AND ANALYSIS SUPPORT FOR COMBATANT CRAFT,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,Department of Defense,1173.0,2007-09-26,2009-03-31,6978662.5,,CONT_AWD_EHP1_9700_N0017804D4024_9700,,14146539,,2023-07-17,,,,,,Department of Defense,552.0,2,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,6-12 million,3,https://www.usaspending.gov/award/CONT_AWD_EHP1_9700_N0017804D4024_9700
EH08,IGF::OT::IGF SHIP DESIGN SERVICES  THIS IS A CONTINUATION OF TASK ORDER N00178-04-D-4030-EH02 NECESSARY FOR ADMINISTRATIVE PURPOSES.,DELIVERY ORDER,,,"CACI, INC. - FEDERAL",Department of Defense,1173.0,2016-09-01,2021-09-09,97327513.18,,CONT_AWD_EH08_9700_N0017804D4030_9700,,14139226,,2023-05-18,,,,,,Department of Defense,1834.0,5,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EH08_9700_N0017804D4030_9700
EH07,"IGF::OT::IGF SOLICITATION SEEKS A CONTRACTOR ABLE TO PROVIDE EXPERTISE IN THE AREAS OF PROGRAM MANAGEMENT, BUSINESS AND FINANCIAL MANAGEMENT PLANNING AND EXECUTION, SYSTEMS ENGINEERING, MISSION SYSTEMS ENGINEERING, PRODUCTION PLANNING AND ENGINEERING, TEST AND EVALUATION ENGINEERING, LIFE CYCLE ENGINEERING AND SUPPORT AND FLEET INTRODUCTION AND OPERATIONAL READINESS.  TASKS SHALL BE EXECUTED IN WASHINGTON DC; MARINETTE, WS; MOBILE, AL; SAN DIEGO, CA; MAYPORT, FL AND BATH, ME AS REQUIRED.",DELIVERY ORDER,,,"CACI, INC. - FEDERAL",Department of Defense,1173.0,2016-07-27,2023-07-26,181717629.77,,CONT_AWD_EH07_9700_N0017804D4030_9700,,14139145,,2023-06-27,,,,,,Department of Defense,2555.0,7,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EH07_9700_N0017804D4030_9700
EH06,PROFESSIONAL SUPPORT SERVICES FOR PMS 385.,DELIVERY ORDER,,,"CACI, INC. - FEDERAL",Department of Defense,1173.0,2012-02-10,2019-02-09,132522716.87,,CONT_AWD_EH06_9700_N0017804D4030_9700,,14139062,,2023-04-06,,,,,,Department of Defense,2556.0,7,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EH06_9700_N0017804D4030_9700
EH05,TO N00178-04-D-4030-EH05,DELIVERY ORDER,,,"CACI, INC. - FEDERAL",Department of Defense,1173.0,2011-01-27,2020-03-24,36136644.61,,CONT_AWD_EH05_9700_N0017804D4030_9700,,14138975,,2020-09-30,,,,,,Department of Defense,3344.0,9,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EH05_9700_N0017804D4030_9700
EH04,PEO CARRIERS SUPPORT,DELIVERY ORDER,,,"CACI, INC. - FEDERAL",Department of Defense,1173.0,2010-01-14,2020-01-13,146860752.92,,CONT_AWD_EH04_9700_N0017804D4030_9700,,14138883,,2023-02-16,,,,,,Department of Defense,3651.0,10,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EH04_9700_N0017804D4030_9700
EH04,"IGF::OT::IGF THE PROGRAM EXECUTIVE OFFICE FOR LITTORAL COMBAT SHIPS (PEO LCS) IS SEEKING PROFESSIONAL SUPPORT SERVICES (PSS) TO AUGMENT THE GOVERNMENT'S EXISTING PERSONNEL, KNOWLEDGE AND PROCESSES.",DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,Department of Defense,1173.0,2015-10-14,2023-12-30,230541540.67,,CONT_AWD_EH04_9700_N0017804D4024_9700,,14138880,,2023-07-07,,,,,,Department of Defense,2999.0,8,77,Active,0-3 months,1.0,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EH04_9700_N0017804D4024_9700
EH03,SUPPORT SERVICES FOR PEO SUBS,DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,Department of Defense,1173.0,2012-06-06,2023-03-31,325331883.74,,CONT_AWD_EH03_9700_N0017804D4024_9700,,14138769,,2023-01-24,,,,,,Department of Defense,3950.0,11,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EH03_9700_N0017804D4024_9700
EH02,INCREMENT 1.1 AND 1.2 SYSTEMS INTEGRATION SUPPORT SERVICES,DELIVERY ORDER,,,INTERNATIONAL BUSINESS MACHINES CORPORATION,Department of Defense,1173.0,2007-06-11,2012-09-30,149226157.32,,CONT_AWD_EH02_9700_N0017805D4364_9700,,14138658,,2022-10-12,,,,,,Department of Defense,1938.0,5,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EH02_9700_N0017805D4364_9700
EH02,SHIP DESIGN SERVICES,DELIVERY ORDER,,,"CACI, INC. - FEDERAL",Department of Defense,1173.0,2008-12-19,2018-09-01,391197224.83,,CONT_AWD_EH02_9700_N0017804D4030_9700,,14138638,,2019-11-27,,,,,,Department of Defense,3543.0,10,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EH02_9700_N0017804D4030_9700
EH02,PROFESSIONAL SUPPORT SERVICES FOR THE COMMAND AND CONTROL DIRECTORATE (PEO IWS6),DELIVERY ORDER,,,BOOZ ALLEN HAMILTON INC,Department of Defense,1173.0,2008-12-01,2014-01-15,35071733.68,,CONT_AWD_EH02_9700_N0017804D4024_9700,,14138636,,2020-05-28,,,,,,Department of Defense,1871.0,5,Contract Expired,Expired,Contract/s Expired,,No NAICS Specified,12+ million,4,https://www.usaspending.gov/award/CONT_AWD_EH02_9700_N0017804D4024_9700
